strategy,group,name,year,timerange,trades,tot_profit_pct,sharpe,profit_factor,max_drawdown_pct,win_rate,cagr,sortino
V4_G8_P025,group8_stair_grid,"G8 stair 22b/-0.05 44b/-0.04",2021,20210101-20220101,258,91.98,1.69,1.38,10.52,29.5,91.98,11.42
V4_G8_P025,group8_stair_grid,"G8 stair 22b/-0.05 44b/-0.04",2022,20220101-20230101,117,7.75,0.25,1.11,8,27.4,7.75,1.27
V4_G8_P025,group8_stair_grid,"G8 stair 22b/-0.05 44b/-0.04",2022,20220101-20230101,117,7.75,0.25,1.11,13.18,27.4,7.75,1.27
V4_G8_P025,group8_stair_grid,"G8 stair 22b/-0.05 44b/-0.04",2023,20230101-20240101,207,75.62,1.45,1.46,1,28.5,75.62,8.64
V4_G8_P025,group8_stair_grid,"G8 stair 22b/-0.05 44b/-0.04",2023,20230101-20240101,207,75.62,1.45,1.46,17.41,28.5,75.62,8.64
V4_G8_P025,group8_stair_grid,"G8 stair 22b/-0.05 44b/-0.04",2024,20240101-20250101,163,29.63,1.05,1.37,2,31.9,29.53,5.22
V4_G8_P025,group8_stair_grid,"G8 stair 22b/-0.05 44b/-0.04",2024,20240101-20250101,163,29.63,1.05,1.37,9.42,31.9,29.53,5.22
V4_G8_P025,group8_stair_grid,"G8 stair 22b/-0.05 44b/-0.04",2025Q1,20250101-20260401,179,44.00,1.05,1.44,5,34.6,33.98,4.43
V4_G8_P025,group8_stair_grid,"G8 stair 22b/-0.05 44b/-0.04",2025Q1,20250101-20260401,179,44.00,1.05,1.44,15.25,34.6,33.98,4.43
V4_G8_P026,group8_stair_grid,"G8 stair 22b/-0.06 36b/-0.05",2020,20200101-20210101,196,57.72,1.29,1.36,1,31.6,58.52,7.27
V4_G8_P026,group8_stair_grid,"G8 stair 22b/-0.06 36b/-0.05",2020,20200101-20210101,196,57.72,1.29,1.36,14.81,31.6,58.52,7.27
V4_G8_P026,group8_stair_grid,"G8 stair 22b/-0.06 36b/-0.05",2021,20210101-20220101,256,99.35,1.78,1.41,5,30.5,99.35,12.34
V4_G8_P026,group8_stair_grid,"G8 stair 22b/-0.06 36b/-0.05",2021,20210101-20220101,256,99.35,1.78,1.41,12.65,30.5,99.35,12.34
V4_G8_P026,group8_stair_grid,"G8 stair 22b/-0.06 36b/-0.05",2022,20220101-20230101,116,6.69,0.21,1.10,8,27.6,6.69,1.12
V4_G8_P026,group8_stair_grid,"G8 stair 22b/-0.06 36b/-0.05",2022,20220101-20230101,116,6.69,0.21,1.10,13.38,27.6,6.69,1.12
V4_G8_P026,group8_stair_grid,"G8 stair 22b/-0.06 36b/-0.05",2023,20230101-20240101,206,72.85,1.40,1.44,8,28.6,72.85,8.51
V4_G8_P026,group8_stair_grid,"G8 stair 22b/-0.06 36b/-0.05",2023,20230101-20240101,206,72.85,1.40,1.44,18.08,28.6,72.85,8.51
V4_G8_P026,group8_stair_grid,"G8 stair 22b/-0.06 36b/-0.05",2024,20240101-20250101,161,35.46,1.23,1.45,4,33.5,35.35,6.19
V4_G8_P026,group8_stair_grid,"G8 stair 22b/-0.06 36b/-0.05",2024,20240101-20250101,161,35.46,1.23,1.45,9.64,33.5,35.35,6.19
V4_G8_P026,group8_stair_grid,"G8 stair 22b/-0.06 36b/-0.05",2025Q1,20250101-20260401,178,48.05,1.11,1.47,2,36.0,36.99,4.68
V4_G8_P026,group8_stair_grid,"G8 stair 22b/-0.06 36b/-0.05",2025Q1,20250101-20260401,178,48.05,1.11,1.47,14.52,36.0,36.99,4.68
V4_G8_P027,group8_stair_grid,"G8 stair 22b/-0.06 40b/-0.03",2020,20200101-20210101,196,57.50,1.31,1.37,3,31.1,58.29,6.96
V4_G8_P027,group8_stair_grid,"G8 stair 22b/-0.06 40b/-0.03",2020,20200101-20210101,196,57.50,1.31,1.37,14.33,31.1,58.29,6.96
V4_G8_P027,group8_stair_grid,"G8 stair 22b/-0.06 40b/-0.03",2021,20210101-20220101,257,91.63,1.68,1.39,5,29.6,91.63,10.78
V4_G8_P027,group8_stair_grid,"G8 stair 22b/-0.06 40b/-0.03",2021,20210101-20220101,257,91.63,1.68,1.39,11.85,29.6,91.63,10.78
V4_G8_P027,group8_stair_grid,"G8 stair 22b/-0.06 40b/-0.03",2022,20220101-20230101,116,3.87,0.13,1.06,0,26.7,3.87,0.63
V4_G8_P027,group8_stair_grid,"G8 stair 22b/-0.06 40b/-0.03",2022,20220101-20230101,116,3.87,0.13,1.06,14.50,26.7,3.87,0.63
V4_G8_P027,group8_stair_grid,"G8 stair 22b/-0.06 40b/-0.03",2023,20230101-20240101,206,74.06,1.45,1.46,1,28.6,74.06,8.01
V4_G8_P027,group8_stair_grid,"G8 stair 22b/-0.06 40b/-0.03",2023,20230101-20240101,206,74.06,1.45,1.46,15.71,28.6,74.06,8.01
V4_G8_P027,group8_stair_grid,"G8 stair 22b/-0.06 40b/-0.03",2024,20240101-20250101,162,39.85,1.35,1.52,5,33.3,39.72,6.43
V4_G8_P027,group8_stair_grid,"G8 stair 22b/-0.06 40b/-0.03",2024,20240101-20250101,162,39.85,1.35,1.52,9.15,33.3,39.72,6.43
V4_G8_P027,group8_stair_grid,"G8 stair 22b/-0.06 40b/-0.03",2025Q1,20250101-20260401,179,46.73,1.12,1.47,4,34.6,36.01,4.48
V4_G8_P027,group8_stair_grid,"G8 stair 22b/-0.06 40b/-0.03",2025Q1,20250101-20260401,179,46.73,1.12,1.47,13.04,34.6,36.01,4.48
V4_G8_P028,group8_stair_grid,"G8 stair 22b/-0.06 48b/-0.04",2020,20200101-20210101,196,65.67,1.42,1.40,1,32.1,66.60,7.87
V4_G8_P028,group8_stair_grid,"G8 stair 22b/-0.06 48b/-0.04",2020,20200101-20210101,196,65.67,1.42,1.40,14.61,32.1,66.60,7.87
V4_G8_P028,group8_stair_grid,"G8 stair 22b/-0.06 48b/-0.04",2021,20210101-20220101,256,108.95,1.87,1.43,9,30.9,108.95,12.87
V4_G8_P028,group8_stair_grid,"G8 stair 22b/-0.06 48b/-0.04",2021,20210101-20220101,256,108.95,1.87,1.43,11.79,30.9,108.95,12.87
V4_G8_P028,group8_stair_grid,"G8 stair 22b/-0.06 48b/-0.04",2022,20220101-20230101,116,6.67,0.21,1.10,4,27.6,6.67,1.10
V4_G8_P028,group8_stair_grid,"G8 stair 22b/-0.06 48b/-0.04",2022,20220101-20230101,116,6.67,0.21,1.10,13.24,27.6,6.67,1.10
V4_G8_P028,group8_stair_grid,"G8 stair 22b/-0.06 48b/-0.04",2023,20230101-20240101,206,85.00,1.51,1.48,1,29.1,85.00,9.26
V4_G8_P028,group8_stair_grid,"G8 stair 22b/-0.06 48b/-0.04",2023,20230101-20240101,206,85.00,1.51,1.48,18.41,29.1,85.00,9.26
V4_G8_P028,group8_stair_grid,"G8 stair 22b/-0.06 48b/-0.04",2024,20240101-20250101,161,36.78,1.26,1.47,9,34.2,36.66,6.35
V4_G8_P028,group8_stair_grid,"G8 stair 22b/-0.06 48b/-0.04",2024,20240101-20250101,161,36.78,1.26,1.47,9.69,34.2,36.66,6.35
V4_G8_P028,group8_stair_grid,"G8 stair 22b/-0.06 48b/-0.04",2025Q1,20250101-20260401,178,50.24,1.15,1.49,2,36.5,38.62,4.79
V4_G8_P028,group8_stair_grid,"G8 stair 22b/-0.06 48b/-0.04",2025Q1,20250101-20260401,178,50.24,1.15,1.49,13.42,36.5,38.62,4.79
V4_G8_P029,group8_stair_grid,"G8 stair 22b/-0.07 36b/-0.03",2020,20200101-20210101,196,57.50,1.32,1.37,0,31.1,58.29,6.82
V4_G8_P029,group8_stair_grid,"G8 stair 22b/-0.07 36b/-0.03",2020,20200101-20210101,196,57.50,1.32,1.37,13.40,31.1,58.29,6.82
V4_G8_P029,group8_stair_grid,"G8 stair 22b/-0.07 36b/-0.03",2021,20210101-20220101,257,99.72,1.76,1.41,2,30.0,99.72,10.85
V4_G8_P029,group8_stair_grid,"G8 stair 22b/-0.07 36b/-0.03",2021,20210101-20220101,257,99.72,1.76,1.41,11.42,30.0,99.72,10.85
V4_G8_P029,group8_stair_grid,"G8 stair 22b/-0.07 36b/-0.03",2022,20220101-20230101,116,3.34,0.11,1.05,0,26.7,3.34,0.53
V4_G8_P029,group8_stair_grid,"G8 stair 22b/-0.07 36b/-0.03",2022,20220101-20230101,116,3.34,0.11,1.05,14.00,26.7,3.34,0.53
V4_G8_P029,group8_stair_grid,"G8 stair 22b/-0.07 36b/-0.03",2023,20230101-20240101,205,70.52,1.40,1.44,9,28.8,70.52,7.49
V4_G8_P029,group8_stair_grid,"G8 stair 22b/-0.07 36b/-0.03",2023,20230101-20240101,205,70.52,1.40,1.44,15.19,28.8,70.52,7.49
V4_G8_P029,group8_stair_grid,"G8 stair 22b/-0.07 36b/-0.03",2024,20240101-20250101,162,36.24,1.24,1.46,5,33.3,36.13,5.38
V4_G8_P029,group8_stair_grid,"G8 stair 22b/-0.07 36b/-0.03",2024,20240101-20250101,162,36.24,1.24,1.46,9.55,33.3,36.13,5.38
V4_G8_P029,group8_stair_grid,"G8 stair 22b/-0.07 36b/-0.03",2025Q1,20250101-20260401,180,42.22,1.03,1.43,8,33.3,32.65,4.06
V4_G8_P029,group8_stair_grid,"G8 stair 22b/-0.07 36b/-0.03",2025Q1,20250101-20260401,180,42.22,1.03,1.43,15.48,33.3,32.65,4.06
V4_G8_P030,group8_stair_grid,"G8 stair 22b/-0.07 40b/-0.05",2020,20200101-20210101,196,77.42,1.60,1.46,7,33.7,78.55,8.89
V4_G8_P030,group8_stair_grid,"G8 stair 22b/-0.07 40b/-0.05",2020,20200101-20210101,196,77.42,1.60,1.46,13.97,33.7,78.55,8.89
V4_G8_P030,group8_stair_grid,"G8 stair 22b/-0.07 40b/-0.05",2021,20210101-20220101,256,100.64,1.76,1.40,1,30.9,100.64,12.36
V4_G8_P030,group8_stair_grid,"G8 stair 22b/-0.07 40b/-0.05",2021,20210101-20220101,256,100.64,1.76,1.40,12.81,30.9,100.64,12.36
V4_G8_P030,group8_stair_grid,"G8 stair 22b/-0.07 40b/-0.05",2022,20220101-20230101,115,5.49,0.17,1.08,9,27.8,5.49,0.92
V4_G8_P030,group8_stair_grid,"G8 stair 22b/-0.07 40b/-0.05",2022,20220101-20230101,115,5.49,0.17,1.08,12.99,27.8,5.49,0.92
V4_G8_P030,group8_stair_grid,"G8 stair 22b/-0.07 40b/-0.05",2023,20230101-20240101,205,78.58,1.42,1.44,4,29.8,78.58,8.81
V4_G8_P030,group8_stair_grid,"G8 stair 22b/-0.07 40b/-0.05",2023,20230101-20240101,205,78.58,1.42,1.44,19.24,29.8,78.58,8.81
V4_G8_P030,group8_stair_grid,"G8 stair 22b/-0.07 40b/-0.05",2024,20240101-20250101,161,35.17,1.19,1.43,4,34.8,35.06,5.65
V4_G8_P030,group8_stair_grid,"G8 stair 22b/-0.07 40b/-0.05",2024,20240101-20250101,161,35.17,1.19,1.43,9.84,34.8,35.06,5.65
V4_G8_P030,group8_stair_grid,"G8 stair 22b/-0.07 40b/-0.05",2025Q1,20250101-20260401,178,48.07,1.11,1.46,2,36.5,37.01,4.68
V4_G8_P030,group8_stair_grid,"G8 stair 22b/-0.07 40b/-0.05",2025Q1,20250101-20260401,178,48.07,1.11,1.46,13.52,36.5,37.01,4.68
V4_G8_P031,group8_stair_grid,"G8 stair 24b/-0.05 36b/-0.04",2020,20200101-20210101,196,59.98,1.35,1.38,5,31.6,60.81,7.34
V4_G8_P031,group8_stair_grid,"G8 stair 24b/-0.05 36b/-0.04",2020,20200101-20210101,196,59.98,1.35,1.38,14.05,31.6,60.81,7.34
V4_G8_P031,group8_stair_grid,"G8 stair 24b/-0.05 36b/-0.04",2021,20210101-20220101,258,89.51,1.64,1.37,5,29.5,89.51,11.14
V4_G8_P031,group8_stair_grid,"G8 stair 24b/-0.05 36b/-0.04",2021,20210101-20220101,258,89.51,1.64,1.37,10.85,29.5,89.51,11.14
V4_G8_P031,group8_stair_grid,"G8 stair 24b/-0.05 36b/-0.04",2022,20220101-20230101,117,6.35,0.20,1.09,1,27.4,6.35,1.05
V4_G8_P031,group8_stair_grid,"G8 stair 24b/-0.05 36b/-0.04",2022,20220101-20230101,117,6.35,0.20,1.09,13.41,27.4,6.35,1.05
V4_G8_P031,group8_stair_grid,"G8 stair 24b/-0.05 36b/-0.04",2023,20230101-20240101,207,74.77,1.43,1.45,5,28.5,74.77,8.34
V4_G8_P031,group8_stair_grid,"G8 stair 24b/-0.05 36b/-0.04",2023,20230101-20240101,207,74.77,1.43,1.45,17.25,28.5,74.77,8.34
V4_G8_P031,group8_stair_grid,"G8 stair 24b/-0.05 36b/-0.04",2024,20240101-20250101,163,29.06,1.02,1.36,1,31.9,28.97,4.95
V4_G8_P031,group8_stair_grid,"G8 stair 24b/-0.05 36b/-0.04",2024,20240101-20250101,163,29.06,1.02,1.36,9.61,31.9,28.97,4.95
V4_G8_P031,group8_stair_grid,"G8 stair 24b/-0.05 36b/-0.04",2025Q1,20250101-20260401,179,42.44,1.01,1.42,6,34.6,32.82,4.18
V4_G8_P031,group8_stair_grid,"G8 stair 24b/-0.05 36b/-0.04",2025Q1,20250101-20260401,179,42.44,1.01,1.42,15.96,34.6,32.82,4.18
V4_G8_P032,group8_stair_grid,"G8 stair 24b/-0.05 44b/-0.03",2020,20200101-20210101,196,63.54,1.41,1.40,0,31.6,64.43,7.35
V4_G8_P032,group8_stair_grid,"G8 stair 24b/-0.05 44b/-0.03",2020,20200101-20210101,196,63.54,1.41,1.40,13.90,31.6,64.43,7.35
V4_G8_P032,group8_stair_grid,"G8 stair 24b/-0.05 44b/-0.03",2021,20210101-20220101,258,91.78,1.68,1.38,3,29.5,91.78,11.09
V4_G8_P032,group8_stair_grid,"G8 stair 24b/-0.05 44b/-0.03",2021,20210101-20220101,258,91.78,1.68,1.38,10.83,29.5,91.78,11.09
V4_G8_P032,group8_stair_grid,"G8 stair 24b/-0.05 44b/-0.03",2022,20220101-20230101,117,3.51,0.11,1.05,0,26.5,3.51,0.56
V4_G8_P032,group8_stair_grid,"G8 stair 24b/-0.05 44b/-0.03",2022,20220101-20230101,117,3.51,0.11,1.05,15.20,26.5,3.51,0.56
V4_G8_P032,group8_stair_grid,"G8 stair 24b/-0.05 44b/-0.03",2023,20230101-20240101,207,67.80,1.35,1.41,9,28.5,67.80,7.76
V4_G8_P032,group8_stair_grid,"G8 stair 24b/-0.05 44b/-0.03",2023,20230101-20240101,207,67.80,1.35,1.41,17.29,28.5,67.80,7.76
V4_G8_P032,group8_stair_grid,"G8 stair 24b/-0.05 44b/-0.03",2024,20240101-20250101,164,29.45,1.04,1.37,2,31.7,29.35,4.96
V4_G8_P032,group8_stair_grid,"G8 stair 24b/-0.05 44b/-0.03",2024,20240101-20250101,164,29.45,1.04,1.37,9.32,31.7,29.35,4.96
V4_G8_P032,group8_stair_grid,"G8 stair 24b/-0.05 44b/-0.03",2025Q1,20250101-20260401,180,39.01,0.95,1.39,4,33.3,30.24,3.87
V4_G8_P032,group8_stair_grid,"G8 stair 24b/-0.05 44b/-0.03",2025Q1,20250101-20260401,180,39.01,0.95,1.39,16.44,33.3,30.24,3.87
V4_G8_P034,group8_stair_grid,"G8 stair 24b/-0.06 48b/-0.03",2020,20200101-20210101,196,73.82,1.57,1.46,5,32.7,74.89,8.24
V4_G8_P034,group8_stair_grid,"G8 stair 24b/-0.06 48b/-0.03",2020,20200101-20210101,196,73.82,1.57,1.46,14.25,32.7,74.89,8.24
V4_G8_P034,group8_stair_grid,"G8 stair 24b/-0.06 48b/-0.03",2021,20210101-20220101,257,107.01,1.85,1.43,6,30.7,107.01,12.18
V4_G8_P034,group8_stair_grid,"G8 stair 24b/-0.06 48b/-0.03",2021,20210101-20220101,257,107.01,1.85,1.43,11.86,30.7,107.01,12.18
V4_G8_P034,group8_stair_grid,"G8 stair 24b/-0.06 48b/-0.03",2022,20220101-20230101,116,3.16,0.10,1.05,5,26.7,3.16,0.51
V4_G8_P034,group8_stair_grid,"G8 stair 24b/-0.06 48b/-0.03",2022,20220101-20230101,116,3.16,0.10,1.05,14.35,26.7,3.16,0.51
V4_G8_P034,group8_stair_grid,"G8 stair 24b/-0.06 48b/-0.03",2023,20230101-20240101,206,78.71,1.44,1.45,9,29.1,78.71,8.35
V4_G8_P034,group8_stair_grid,"G8 stair 24b/-0.06 48b/-0.03",2023,20230101-20240101,206,78.71,1.44,1.45,17.69,29.1,78.71,8.35
V4_G8_P034,group8_stair_grid,"G8 stair 24b/-0.06 48b/-0.03",2024,20240101-20250101,162,34.80,1.20,1.44,2,34.0,34.69,5.63
V4_G8_P034,group8_stair_grid,"G8 stair 24b/-0.06 48b/-0.03",2024,20240101-20250101,162,34.80,1.20,1.44,9.32,34.0,34.69,5.63
V4_G8_P034,group8_stair_grid,"G8 stair 24b/-0.06 48b/-0.03",2025Q1,20250101-20260401,178,46.86,1.09,1.45,9,35.4,36.11,4.42
V4_G8_P034,group8_stair_grid,"G8 stair 24b/-0.06 48b/-0.03",2025Q1,20250101-20260401,178,46.86,1.09,1.45,13.89,35.4,36.11,4.42
V4_G8_P035,group8_stair_grid,"G8 stair 24b/-0.07 36b/-0.04",2020,20200101-20210101,196,62.11,1.39,1.39,9,32.1,62.98,7.79
V4_G8_P035,group8_stair_grid,"G8 stair 24b/-0.07 36b/-0.04",2020,20200101-20210101,196,62.11,1.39,1.39,14.09,32.1,62.98,7.79
V4_G8_P035,group8_stair_grid,"G8 stair 24b/-0.07 36b/-0.04",2021,20210101-20220101,256,107.78,1.86,1.43,5,30.9,107.78,12.43
V4_G8_P035,group8_stair_grid,"G8 stair 24b/-0.07 36b/-0.04",2021,20210101-20220101,256,107.78,1.86,1.43,11.75,30.9,107.78,12.43
V4_G8_P035,group8_stair_grid,"G8 stair 24b/-0.07 36b/-0.04",2022,20220101-20230101,115,6.26,0.20,1.09,2,27.8,6.26,1.01
V4_G8_P035,group8_stair_grid,"G8 stair 24b/-0.07 36b/-0.04",2022,20220101-20230101,115,6.26,0.20,1.09,13.02,27.8,6.26,1.01
V4_G8_P035,group8_stair_grid,"G8 stair 24b/-0.07 36b/-0.04",2023,20230101-20240101,205,71.24,1.38,1.43,2,29.3,71.24,7.94
V4_G8_P035,group8_stair_grid,"G8 stair 24b/-0.07 36b/-0.04",2023,20230101-20240101,205,71.24,1.38,1.43,17.62,29.3,71.24,7.94
V4_G8_P035,group8_stair_grid,"G8 stair 24b/-0.07 36b/-0.04",2024,20240101-20250101,161,36.89,1.25,1.46,5,34.2,36.77,5.67
V4_G8_P035,group8_stair_grid,"G8 stair 24b/-0.07 36b/-0.04",2024,20240101-20250101,161,36.89,1.25,1.46,9.85,34.2,36.77,5.67
V4_G8_P035,group8_stair_grid,"G8 stair 24b/-0.07 36b/-0.04",2025Q1,20250101-20260401,178,47.48,1.10,1.46,2,36.0,36.57,4.45
V4_G8_P035,group8_stair_grid,"G8 stair 24b/-0.07 36b/-0.04",2025Q1,20250101-20260401,178,47.48,1.10,1.46,14.72,36.0,36.57,4.45
V4_G8_P036,group8_stair_grid,"G8 stair 24b/-0.07 40b/-0.03",2020,20200101-20210101,196,69.63,1.52,1.44,7,32.7,70.62,7.94
V4_G8_P036,group8_stair_grid,"G8 stair 24b/-0.07 40b/-0.03",2020,20200101-20210101,196,69.63,1.52,1.44,13.87,32.7,70.62,7.94
V4_G8_P036,group8_stair_grid,"G8 stair 24b/-0.07 40b/-0.03",2021,20210101-20220101,257,97.21,1.72,1.40,7,30.0,97.21,10.82
V4_G8_P036,group8_stair_grid,"G8 stair 24b/-0.07 40b/-0.03",2021,20210101-20220101,257,97.21,1.72,1.40,11.67,30.0,97.21,10.82
V4_G8_P036,group8_stair_grid,"G8 stair 24b/-0.07 40b/-0.03",2022,20220101-20230101,115,2.91,0.09,1.04,8,27.0,2.91,0.46
V4_G8_P036,group8_stair_grid,"G8 stair 24b/-0.07 40b/-0.03",2022,20220101-20230101,115,2.91,0.09,1.04,14.38,27.0,2.91,0.46
V4_G8_P036,group8_stair_grid,"G8 stair 24b/-0.07 40b/-0.03",2023,20230101-20240101,205,66.60,1.33,1.41,5,29.3,66.60,7.21
V4_G8_P036,group8_stair_grid,"G8 stair 24b/-0.07 40b/-0.03",2023,20230101-20240101,205,66.60,1.33,1.41,16.85,29.3,66.60,7.21
V4_G8_P036,group8_stair_grid,"G8 stair 24b/-0.07 40b/-0.03",2024,20240101-20250101,162,39.00,1.30,1.49,1,34.0,38.88,5.69
V4_G8_P036,group8_stair_grid,"G8 stair 24b/-0.07 40b/-0.03",2024,20240101-20250101,162,39.00,1.30,1.49,9.41,34.0,38.88,5.69
V4_G8_P036,group8_stair_grid,"G8 stair 24b/-0.07 40b/-0.03",2025Q1,20250101-20260401,179,44.21,1.06,1.44,8,34.6,34.14,4.20
V4_G8_P036,group8_stair_grid,"G8 stair 24b/-0.07 40b/-0.03",2025Q1,20250101-20260401,179,44.21,1.06,1.44,13.58,34.6,34.14,4.20
V4_G8_P033,group8_stair_grid,"G8 stair 24b/-0.06 40b/-0.05",2020,20200101-20210101,196,75.04,1.57,1.45,4,33.2,76.13,8.62
V4_G8_P033,group8_stair_grid,"G8 stair 24b/-0.06 40b/-0.05",2020,20200101-20210101,196,75.04,1.57,1.45,14.64,33.2,76.13,8.62
V4_G8_P033,group8_stair_grid,"G8 stair 24b/-0.06 40b/-0.05",2021,20210101-20220101,256,96.01,1.73,1.39,4,30.5,96.01,12.07
V4_G8_P033,group8_stair_grid,"G8 stair 24b/-0.06 40b/-0.05",2021,20210101-20220101,256,96.01,1.73,1.39,12.84,30.5,96.01,12.07
V4_G8_P033,group8_stair_grid,"G8 stair 24b/-0.06 40b/-0.05",2022,20220101-20230101,116,5.47,0.18,1.08,4,27.6,5.47,0.92
V4_G8_P033,group8_stair_grid,"G8 stair 24b/-0.06 40b/-0.05",2022,20220101-20230101,116,5.47,0.18,1.08,13.54,27.6,5.47,0.92
V4_G8_P033,group8_stair_grid,"G8 stair 24b/-0.06 40b/-0.05",2023,20230101-20240101,206,81.99,1.46,1.46,0,29.1,81.99,8.94
V4_G8_P033,group8_stair_grid,"G8 stair 24b/-0.06 40b/-0.05",2023,20230101-20240101,206,81.99,1.46,1.46,18.60,29.1,81.99,8.94
V4_G8_P033,group8_stair_grid,"G8 stair 24b/-0.06 40b/-0.05",2024,20240101-20250101,161,34.43,1.18,1.43,2,34.2,34.32,5.75
V4_G8_P033,group8_stair_grid,"G8 stair 24b/-0.06 40b/-0.05",2024,20240101-20250101,161,34.43,1.18,1.43,9.82,34.2,34.32,5.75
V4_G8_P033,group8_stair_grid,"G8 stair 24b/-0.06 40b/-0.05",2025Q1,20250101-20260401,178,48.52,1.11,1.47,5,36.5,37.35,4.60
V4_G8_P033,group8_stair_grid,"G8 stair 24b/-0.06 40b/-0.05",2025Q1,20250101-20260401,178,48.52,1.11,1.47,13.85,36.5,37.35,4.60
V4_G10_P001,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=True",2020,20200101-20210101,194,46.48,1.10,1.30,1,30.4,47.10,6.00
V4_G10_P001,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=True",2020,20200101-20210101,194,46.48,1.10,1.30,17.11,30.4,47.10,6.00
V4_G10_P001,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=True",2021,20210101-20220101,256,112.51,1.98,1.47,4,30.9,112.51,13.58
V4_G10_P001,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=True",2021,20210101-20220101,256,112.51,1.98,1.47,11.14,30.9,112.51,13.58
V4_G10_P001,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=True",2022,20220101-20230101,113,2.80,0.09,1.04,0,25.7,2.80,0.48
V4_G10_P001,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=True",2022,20220101-20230101,113,2.80,0.09,1.04,12.80,25.7,2.80,0.48
V4_G10_P001,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=True",2023,20230101-20240101,198,56.01,1.20,1.39,3,27.8,56.01,7.10
V4_G10_P001,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=True",2023,20230101-20240101,198,56.01,1.20,1.39,16.23,27.8,56.01,7.10
V4_G10_P001,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=True",2024,20240101-20250101,160,40.01,1.35,1.52,2,34.4,39.88,6.65
V4_G10_P001,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=True",2024,20240101-20250101,160,40.01,1.35,1.52,9.52,34.4,39.88,6.65
V4_G10_P001,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=True",2025Q1,20250101-20260401,173,54.42,1.23,1.55,0,37.0,41.70,5.09
V4_G10_P001,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=True",2025Q1,20250101-20260401,173,54.42,1.23,1.55,13.30,37.0,41.70,5.09
V4_G10_P002,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=False",2020,20200101-20210101,193,62.88,1.38,1.39,4,33.2,63.76,7.36
V4_G10_P002,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=False",2020,20200101-20210101,193,62.88,1.38,1.39,18.64,33.2,63.76,7.36
V4_G10_P002,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=False",2021,20210101-20220101,253,112.28,1.86,1.42,0,32.4,112.28,12.26
V4_G10_P002,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=False",2021,20210101-20220101,253,112.28,1.86,1.42,10.00,32.4,112.28,12.26
V4_G10_P002,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=False",2022,20220101-20230101,109,9.48,0.29,1.14,3,29.4,9.48,1.42
V4_G10_P002,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=False",2022,20220101-20230101,109,9.48,0.29,1.14,13.23,29.4,9.48,1.42
V4_G10_P002,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=False",2023,20230101-20240101,197,40.73,0.90,1.27,6,28.9,40.73,5.39
V4_G10_P002,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=False",2023,20230101-20240101,197,40.73,0.90,1.27,19.56,28.9,40.73,5.39
V4_G10_P002,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=False",2024,20240101-20250101,159,35.23,1.12,1.40,5,36.5,35.12,4.87
V4_G10_P002,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=False",2024,20240101-20250101,159,35.23,1.12,1.40,9.55,36.5,35.12,4.87
V4_G10_P002,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=False",2025Q1,20250101-20260401,171,45.99,1.03,1.44,8,38.0,35.46,3.84
V4_G10_P002,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=False",2025Q1,20250101-20260401,171,45.99,1.03,1.44,15.78,38.0,35.46,3.84
V4_G10_P005,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=True",2020,20200101-20210101,194,46.48,1.10,1.30,1,30.4,47.10,6.00
V4_G10_P005,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=True",2020,20200101-20210101,194,46.48,1.10,1.30,17.11,30.4,47.10,6.00
V4_G10_P005,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=True",2021,20210101-20220101,256,112.51,1.98,1.47,4,30.9,112.51,13.58
V4_G10_P005,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=True",2021,20210101-20220101,256,112.51,1.98,1.47,11.14,30.9,112.51,13.58
V4_G10_P005,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=True",2022,20220101-20230101,113,2.80,0.09,1.04,0,25.7,2.80,0.48
V4_G10_P005,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=True",2022,20220101-20230101,113,2.80,0.09,1.04,12.80,25.7,2.80,0.48
