strategy,group,name,trades,avg_profit_pct,tot_profit_usdt,tot_profit_pct,sharpe,profit_factor,max_drawdown_pct,win_rate,cagr,sortino,params
V4_G6_P007,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=25 th=0.7",1122,1.1672,13096.388,1309.64,1.14,1.45,5,31.5,52.83,3.58,"{""lookback"":50,""dc_short"":16,""dc_long"":25,""atr_pct_threshold"":0.7}"
V4_G6_P005,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=35 th=0.5",1103,1.278,14096.365,1409.64,1.16,1.48,13.44,31.7,54.52,3.58,"{""lookback"":100,""dc_short"":16,""dc_long"":35,""atr_pct_threshold"":0.5}"
V4_G6_P008,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=40 th=0.3",1098,1.255,13779.827,1377.98,1.17,1.48,7,31.7,53.99,3.65,"{""lookback"":100,""dc_short"":16,""dc_long"":40,""atr_pct_threshold"":0.3}"
V4_G6_P009,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=25 th=0.3",1115,1.0812,12055.332,1205.53,1.13,1.44,6,31.3,50.96,3.62,"{""lookback"":50,""dc_short"":14,""dc_long"":25,""atr_pct_threshold"":0.3}"
V4_G6_P006,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.5",1115,1.1203,12491.452,1249.15,1.13,1.45,13.45,31.4,51.76,3.60,"{""lookback"":100,""dc_short"":14,""dc_long"":30,""atr_pct_threshold"":0.5}"
V4_G6_P007,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=25 th=0.7",1122,1.1672,13096.388,1309.64,1.14,1.45,12.75,31.5,52.83,3.58,"{""lookback"":50,""dc_short"":16,""dc_long"":25,""atr_pct_threshold"":0.7}"
V4_G6_P010,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=40 th=0.7",1119,1.2423,13900.792,1390.08,1.18,1.48,6,31.6,54.19,3.69,"{""lookback"":100,""dc_short"":14,""dc_long"":40,""atr_pct_threshold"":0.7}"
V4_G6_P011,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=40 th=0.3",1101,1.198,13189.786,1318.98,1.16,1.47,7,31.5,52.99,3.70,"{""lookback"":50,""dc_short"":14,""dc_long"":40,""atr_pct_threshold"":0.3}"
V4_G6_P008,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=40 th=0.3",1098,1.255,13779.827,1377.98,1.17,1.48,12.87,31.7,53.99,3.65,"{""lookback"":100,""dc_short"":16,""dc_long"":40,""atr_pct_threshold"":0.3}"
V4_G6_P012,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=30 th=0.5",1110,1.1655,12937.605,1293.76,1.15,1.46,5,31.5,52.55,3.60,"{""lookback"":100,""dc_short"":16,""dc_long"":30,""atr_pct_threshold"":0.5}"
V4_G6_P009,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=25 th=0.3",1115,1.0812,12055.332,1205.53,1.13,1.44,12.76,31.3,50.96,3.62,"{""lookback"":50,""dc_short"":14,""dc_long"":25,""atr_pct_threshold"":0.3}"
V4_G6_P013,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=30 th=0.5",1123,1.0989,12340.532,1234.05,1.14,1.44,4,31.3,51.48,3.60,"{""lookback"":50,""dc_short"":14,""dc_long"":30,""atr_pct_threshold"":0.5}"
V4_G6_P010,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=40 th=0.7",1119,1.2423,13900.792,1390.08,1.18,1.48,12.16,31.6,54.19,3.69,"{""lookback"":100,""dc_short"":14,""dc_long"":40,""atr_pct_threshold"":0.7}"
V4_G6_P014,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=40 th=0.3",1100,1.2388,13626.815,1362.68,1.16,1.48,6,31.6,53.73,3.66,"{""lookback"":100,""dc_short"":14,""dc_long"":40,""atr_pct_threshold"":0.3}"
V4_G6_P011,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=40 th=0.3",1101,1.198,13189.786,1318.98,1.16,1.47,12.17,31.5,52.99,3.70,"{""lookback"":50,""dc_short"":14,""dc_long"":40,""atr_pct_threshold"":0.3}"
V4_G6_P015,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=35 th=0.5",1113,1.1544,12848.302,1284.83,1.14,1.45,8,31.4,52.39,3.59,"{""lookback"":50,""dc_short"":16,""dc_long"":35,""atr_pct_threshold"":0.5}"
V4_G6_P012,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=30 th=0.5",1110,1.1655,12937.605,1293.76,1.15,1.46,13.45,31.5,52.55,3.60,"{""lookback"":100,""dc_short"":16,""dc_long"":30,""atr_pct_threshold"":0.5}"
V4_G6_P013,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=30 th=0.5",1123,1.0989,12340.532,1234.05,1.14,1.44,12.74,31.3,51.48,3.60,"{""lookback"":50,""dc_short"":14,""dc_long"":30,""atr_pct_threshold"":0.5}"
V4_G6_P016,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.5",1115,1.1203,12491.452,1249.15,1.13,1.45,5,31.4,51.76,3.60,"{""lookback"":100,""dc_short"":14,""dc_long"":30,""atr_pct_threshold"":0.5}"
V4_G6_P014,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=40 th=0.3",1100,1.2388,13626.815,1362.68,1.16,1.48,12.86,31.6,53.73,3.66,"{""lookback"":100,""dc_short"":14,""dc_long"":40,""atr_pct_threshold"":0.3}"
V4_G6_P017,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=40 th=0.7",1117,1.2138,13558.672,1355.87,1.16,1.46,7,31.6,53.62,3.61,"{""lookback"":50,""dc_short"":16,""dc_long"":40,""atr_pct_threshold"":0.7}"
V4_G6_P015,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=35 th=0.5",1113,1.1544,12848.302,1284.83,1.14,1.45,12.78,31.4,52.39,3.59,"{""lookback"":50,""dc_short"":16,""dc_long"":35,""atr_pct_threshold"":0.5}"
V4_G6_P018,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=30 th=0.7",FAILED,,,,,,,,,,"{""lookback"":100,""dc_short"":16,""dc_long"":30,""atr_pct_threshold"":0.7}"
V4_G6_P019,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=35 th=0.3",1102,1.1903,13116.909,1311.69,1.16,1.47,6,31.5,52.86,3.67,"{""lookback"":50,""dc_short"":16,""dc_long"":35,""atr_pct_threshold"":0.3}"
V4_G6_P016,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.5",1115,1.1203,12491.452,1249.15,1.13,1.45,13.45,31.4,51.76,3.60,"{""lookback"":100,""dc_short"":14,""dc_long"":30,""atr_pct_threshold"":0.5}"
V4_G6_P017,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=40 th=0.7",1117,1.2138,13558.672,1355.87,1.16,1.46,12.17,31.6,53.62,3.61,"{""lookback"":50,""dc_short"":16,""dc_long"":40,""atr_pct_threshold"":0.7}"
V4_G6_P020,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=25 th=0.7",1127,1.1556,13023.944,1302.39,1.16,1.46,6,31.5,52.70,3.63,"{""lookback"":100,""dc_short"":14,""dc_long"":25,""atr_pct_threshold"":0.7}"
V4_G7_BTC_PG01,group7_per_pair_params,"G7 BTC/USDT:USDT ADX=26 ATR=0.5 DC=20",327,0.2751,899.463,89.95,0.37,1.46,1,34.3,10.83,1.75,"{""pair"":""BTC/USDT:USDT"",""adx"":26,""atr_mult"":0.5,""dc_period"":20,""param_group"":1}"
V4_G7_BTC_PG02,group7_per_pair_params,"G7 BTC/USDT:USDT ADX=28 ATR=0.6 DC=20",265,0.292,773.874,77.39,0.34,1.51,0,35.8,9.62,1.60,"{""pair"":""BTC/USDT:USDT"",""adx"":28,""atr_mult"":0.6,""dc_period"":20,""param_group"":2}"
V4_G7_BTC_PG03,group7_per_pair_params,"G7 BTC/USDT:USDT ADX=30 ATR=0.7 DC=20",228,0.3115,710.308,71.03,0.31,1.57,2,36.0,8.98,1.54,"{""pair"":""BTC/USDT:USDT"",""adx"":30,""atr_mult"":0.7,""dc_period"":20,""param_group"":3}"
V4_G7_BTC_PG04,group7_per_pair_params,"G7 BTC/USDT:USDT ADX=28 ATR=0.5 DC=14",299,0.28,837.163,83.72,0.36,1.49,9,34.8,10.24,1.69,"{""pair"":""BTC/USDT:USDT"",""adx"":28,""atr_mult"":0.5,""dc_period"":14,""param_group"":4}"
V4_G7_BTC_PG05,group7_per_pair_params,"G7 BTC/USDT:USDT ADX=28 ATR=0.6 DC=14",271,0.3123,846.442,84.64,0.36,1.54,7,36.2,10.33,1.72,"{""pair"":""BTC/USDT:USDT"",""adx"":28,""atr_mult"":0.6,""dc_period"":14,""param_group"":5}"
V4_G6_P018,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=30 th=0.7",1116,1.1744,13106.154,1310.62,1.16,1.46,12.76,31.5,52.84,3.66,"{""lookback"":100,""dc_short"":16,""dc_long"":30,""atr_pct_threshold"":0.7}"
V4_G7_BTC_PG06,group7_per_pair_params,"G7 BTC/USDT:USDT ADX=28 ATR=0.8 DC=20",227,0.2694,611.555,61.16,0.26,1.46,2,35.2,7.95,1.21,"{""pair"":""BTC/USDT:USDT"",""adx"":28,""atr_mult"":0.8,""dc_period"":20,""param_group"":6}"
V4_G7_BTC_PG07,group7_per_pair_params,"G7 BTC/USDT:USDT ADX=26 ATR=0.6 DC=25",296,0.2745,812.44,81.24,0.35,1.46,3,34.8,10.00,1.62,"{""pair"":""BTC/USDT:USDT"",""adx"":26,""atr_mult"":0.6,""dc_period"":25,""param_group"":7}"
V4_G7_BTC_PG08,group7_per_pair_params,"G7 BTC/USDT:USDT ADX=30 ATR=0.6 DC=25",240,0.2921,701.109,70.11,0.31,1.53,4,35.4,8.89,1.52,"{""pair"":""BTC/USDT:USDT"",""adx"":30,""atr_mult"":0.6,""dc_period"":25,""param_group"":8}"
V4_G7_ETH_PG01,group7_per_pair_params,"G7 ETH/USDT:USDT ADX=26 ATR=0.5 DC=20",359,0.2793,1002.74,100.27,0.37,1.39,1,31.5,11.78,1.96,"{""pair"":""ETH/USDT:USDT"",""adx"":26,""atr_mult"":0.5,""dc_period"":20,""param_group"":1}"
V4_G7_ETH_PG02,group7_per_pair_params,"G7 ETH/USDT:USDT ADX=28 ATR=0.6 DC=20",299,0.1576,471.142,47.11,0.21,1.24,6,29.4,6.38,1.10,"{""pair"":""ETH/USDT:USDT"",""adx"":28,""atr_mult"":0.6,""dc_period"":20,""param_group"":2}"
V4_G6_P019,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=35 th=0.3",1102,1.1903,13116.909,1311.69,1.16,1.47,12.76,31.5,52.86,3.67,"{""lookback"":50,""dc_short"":16,""dc_long"":35,""atr_pct_threshold"":0.3}"
V4_G7_ETH_PG03,group7_per_pair_params,"G7 ETH/USDT:USDT ADX=30 ATR=0.7 DC=20",242,0.2143,518.744,51.87,0.22,1.32,4,30.6,6.93,1.20,"{""pair"":""ETH/USDT:USDT"",""adx"":30,""atr_mult"":0.7,""dc_period"":20,""param_group"":3}"
V4_G7_ETH_PG04,group7_per_pair_params,"G7 ETH/USDT:USDT ADX=28 ATR=0.5 DC=14",334,0.2951,985.614,98.56,0.36,1.40,9,32.0,11.62,1.83,"{""pair"":""ETH/USDT:USDT"",""adx"":28,""atr_mult"":0.5,""dc_period"":14,""param_group"":4}"
V4_G7_ETH_PG05,group7_per_pair_params,"G7 ETH/USDT:USDT ADX=28 ATR=0.6 DC=14",307,0.1661,510.012,51.00,0.23,1.26,6,29.6,6.83,1.20,"{""pair"":""ETH/USDT:USDT"",""adx"":28,""atr_mult"":0.6,""dc_period"":14,""param_group"":5}"
V4_G7_ETH_PG06,group7_per_pair_params,"G7 ETH/USDT:USDT ADX=28 ATR=0.8 DC=20",256,0.1356,347.21,34.72,0.16,1.22,4,28.9,4.89,0.87,"{""pair"":""ETH/USDT:USDT"",""adx"":28,""atr_mult"":0.8,""dc_period"":20,""param_group"":6}"
V4_G7_ETH_PG07,group7_per_pair_params,"G7 ETH/USDT:USDT ADX=26 ATR=0.6 DC=25",328,0.2063,676.649,67.66,0.28,1.31,7,30.2,8.64,1.51,"{""pair"":""ETH/USDT:USDT"",""adx"":26,""atr_mult"":0.6,""dc_period"":25,""param_group"":7}"
V4_G6_P020,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=25 th=0.7",1127,1.1556,13023.944,1302.39,1.16,1.46,12.76,31.5,52.70,3.63,"{""lookback"":100,""dc_short"":14,""dc_long"":25,""atr_pct_threshold"":0.7}"
V4_G7_ETH_PG08,group7_per_pair_params,"G7 ETH/USDT:USDT ADX=30 ATR=0.6 DC=25",259,0.2251,582.855,58.29,0.24,1.33,9,31.3,7.64,1.31,"{""pair"":""ETH/USDT:USDT"",""adx"":30,""atr_mult"":0.6,""dc_period"":25,""param_group"":8}"
V4_G7_BTC_PG01,group7_per_pair_params,"G7 BTC/USDT:USDT ADX=26 ATR=0.5 DC=20",327,0.2751,899.463,89.95,0.37,1.46,13.81,34.3,10.83,1.75,"{""pair"":""BTC/USDT:USDT"",""adx"":26,""atr_mult"":0.5,""dc_period"":20,""param_group"":1}"
V4_G7_SOL_PG01,group7_per_pair_params,"G7 SOL/USDT:USDT ADX=26 ATR=0.5 DC=20",357,0.307,1096.132,109.61,0.35,1.31,1,28.0,14.31,2.21,"{""pair"":""SOL/USDT:USDT"",""adx"":26,""atr_mult"":0.5,""dc_period"":20,""param_group"":1}"
V4_G7_SOL_PG02,group7_per_pair_params,"G7 SOL/USDT:USDT ADX=28 ATR=0.6 DC=20",275,0.6593,1812.962,181.30,0.44,1.57,2,31.6,20.55,2.77,"{""pair"":""SOL/USDT:USDT"",""adx"":28,""atr_mult"":0.6,""dc_period"":20,""param_group"":2}"
V4_G7_BTC_PG02,group7_per_pair_params,"G7 BTC/USDT:USDT ADX=28 ATR=0.6 DC=20",265,0.292,773.874,77.39,0.34,1.51,13.00,35.8,9.62,1.60,"{""pair"":""BTC/USDT:USDT"",""adx"":28,""atr_mult"":0.6,""dc_period"":20,""param_group"":2}"
V4_G7_SOL_PG03,group7_per_pair_params,"G7 SOL/USDT:USDT ADX=30 ATR=0.7 DC=20",221,0.6514,1439.711,143.97,0.36,1.58,7,32.6,17.49,2.40,"{""pair"":""SOL/USDT:USDT"",""adx"":30,""atr_mult"":0.7,""dc_period"":20,""param_group"":3}"
V4_G7_BTC_PG03,group7_per_pair_params,"G7 BTC/USDT:USDT ADX=30 ATR=0.7 DC=20",228,0.3115,710.308,71.03,0.31,1.57,10.52,36.0,8.98,1.54,"{""pair"":""BTC/USDT:USDT"",""adx"":30,""atr_mult"":0.7,""dc_period"":20,""param_group"":3}"
V4_G7_SOL_PG04,group7_per_pair_params,"G7 SOL/USDT:USDT ADX=28 ATR=0.5 DC=14",319,0.3922,1251.157,125.12,0.37,1.37,5,29.2,15.79,2.45,"{""pair"":""SOL/USDT:USDT"",""adx"":28,""atr_mult"":0.5,""dc_period"":14,""param_group"":4}"
V4_G7_BTC_PG04,group7_per_pair_params,"G7 BTC/USDT:USDT ADX=28 ATR=0.5 DC=14",299,0.28,837.163,83.72,0.36,1.49,15.29,34.8,10.24,1.69,"{""pair"":""BTC/USDT:USDT"",""adx"":28,""atr_mult"":0.5,""dc_period"":14,""param_group"":4}"
V4_G7_SOL_PG05,group7_per_pair_params,"G7 SOL/USDT:USDT ADX=28 ATR=0.6 DC=14",281,0.6298,1769.719,176.97,0.44,1.54,2,31.3,20.21,2.70,"{""pair"":""SOL/USDT:USDT"",""adx"":28,""atr_mult"":0.6,""dc_period"":14,""param_group"":5}"
V4_G7_BTC_PG05,group7_per_pair_params,"G7 BTC/USDT:USDT ADX=28 ATR=0.6 DC=14",271,0.3123,846.442,84.64,0.36,1.54,13.07,36.2,10.33,1.72,"{""pair"":""BTC/USDT:USDT"",""adx"":28,""atr_mult"":0.6,""dc_period"":14,""param_group"":5}"
V4_G7_SOL_PG06,group7_per_pair_params,"G7 SOL/USDT:USDT ADX=28 ATR=0.8 DC=20",220,0.3948,868.63,86.86,0.24,1.37,6,28.6,11.96,1.61,"{""pair"":""SOL/USDT:USDT"",""adx"":28,""atr_mult"":0.8,""dc_period"":20,""param_group"":6}"
V4_G7_BTC_PG06,group7_per_pair_params,"G7 BTC/USDT:USDT ADX=28 ATR=0.8 DC=20",227,0.2694,611.555,61.16,0.26,1.46,9.42,35.2,7.95,1.21,"{""pair"":""BTC/USDT:USDT"",""adx"":28,""atr_mult"":0.8,""dc_period"":20,""param_group"":6}"
V4_G7_SOL_PG07,group7_per_pair_params,"G7 SOL/USDT:USDT ADX=26 ATR=0.6 DC=25",313,0.5232,1637.509,163.75,0.43,1.47,8,30.0,19.15,2.69,"{""pair"":""SOL/USDT:USDT"",""adx"":26,""atr_mult"":0.6,""dc_period"":25,""param_group"":7}"
V4_G7_BTC_PG07,group7_per_pair_params,"G7 BTC/USDT:USDT ADX=26 ATR=0.6 DC=25",296,0.2745,812.44,81.24,0.35,1.46,13.83,34.8,10.00,1.62,"{""pair"":""BTC/USDT:USDT"",""adx"":26,""atr_mult"":0.6,""dc_period"":25,""param_group"":7}"
V4_G7_SOL_PG08,group7_per_pair_params,"G7 SOL/USDT:USDT ADX=30 ATR=0.6 DC=25",251,0.6897,1731.061,173.11,0.44,1.63,5,32.3,19.91,2.95,"{""pair"":""SOL/USDT:USDT"",""adx"":30,""atr_mult"":0.6,""dc_period"":25,""param_group"":8}"
V4_G7_BTC_PG08,group7_per_pair_params,"G7 BTC/USDT:USDT ADX=30 ATR=0.6 DC=25",240,0.2921,701.109,70.11,0.31,1.53,11.34,35.4,8.89,1.52,"{""pair"":""BTC/USDT:USDT"",""adx"":30,""atr_mult"":0.6,""dc_period"":25,""param_group"":8}"
V4_G7_ADA_PG01,group7_per_pair_params,"G7 ADA/USDT:USDT ADX=26 ATR=0.5 DC=20",334,0.296,988.539,98.85,0.33,1.34,3,28.4,11.81,1.88,"{""pair"":""ADA/USDT:USDT"",""adx"":26,""atr_mult"":0.5,""dc_period"":20,""param_group"":1}"
V4_G7_ADA_PG02,group7_per_pair_params,"G7 ADA/USDT:USDT ADX=28 ATR=0.6 DC=20",277,0.3636,1007.051,100.71,0.34,1.44,7,29.6,11.98,2.09,"{""pair"":""ADA/USDT:USDT"",""adx"":28,""atr_mult"":0.6,""dc_period"":20,""param_group"":2}"
V4_G7_ETH_PG01,group7_per_pair_params,"G7 ETH/USDT:USDT ADX=26 ATR=0.5 DC=20",359,0.2793,1002.74,100.27,0.37,1.39,11.11,31.5,11.78,1.96,"{""pair"":""ETH/USDT:USDT"",""adx"":26,""atr_mult"":0.5,""dc_period"":20,""param_group"":1}"
V4_G7_ADA_PG03,group7_per_pair_params,"G7 ADA/USDT:USDT ADX=30 ATR=0.7 DC=20",234,0.2871,671.765,67.18,0.24,1.36,5,28.2,8.71,1.65,"{""pair"":""ADA/USDT:USDT"",""adx"":30,""atr_mult"":0.7,""dc_period"":20,""param_group"":3}"
V4_G7_ETH_PG02,group7_per_pair_params,"G7 ETH/USDT:USDT ADX=28 ATR=0.6 DC=20",299,0.1576,471.142,47.11,0.21,1.24,15.26,29.4,6.38,1.10,"{""pair"":""ETH/USDT:USDT"",""adx"":28,""atr_mult"":0.6,""dc_period"":20,""param_group"":2}"
V4_G7_ADA_PG04,group7_per_pair_params,"G7 ADA/USDT:USDT ADX=28 ATR=0.5 DC=14",301,0.3255,979.67,97.97,0.33,1.39,0,28.9,11.73,1.96,"{""pair"":""ADA/USDT:USDT"",""adx"":28,""atr_mult"":0.5,""dc_period"":14,""param_group"":4}"
V4_G7_ETH_PG03,group7_per_pair_params,"G7 ETH/USDT:USDT ADX=30 ATR=0.7 DC=20",242,0.2143,518.744,51.87,0.22,1.32,15.54,30.6,6.93,1.20,"{""pair"":""ETH/USDT:USDT"",""adx"":30,""atr_mult"":0.7,""dc_period"":20,""param_group"":3}"
V4_G7_ADA_PG05,group7_per_pair_params,"G7 ADA/USDT:USDT ADX=28 ATR=0.6 DC=14",283,0.3431,971.02,97.10,0.33,1.42,7,29.3,11.65,2.08,"{""pair"":""ADA/USDT:USDT"",""adx"":28,""atr_mult"":0.6,""dc_period"":14,""param_group"":5}"
V4_G7_ETH_PG04,group7_per_pair_params,"G7 ETH/USDT:USDT ADX=28 ATR=0.5 DC=14",334,0.2951,985.614,98.56,0.36,1.40,15.29,32.0,11.62,1.83,"{""pair"":""ETH/USDT:USDT"",""adx"":28,""atr_mult"":0.5,""dc_period"":14,""param_group"":4}"
V4_G7_ADA_PG06,group7_per_pair_params,"G7 ADA/USDT:USDT ADX=28 ATR=0.8 DC=20",235,0.321,754.253,75.43,0.29,1.44,6,29.4,9.56,1.93,"{""pair"":""ADA/USDT:USDT"",""adx"":28,""atr_mult"":0.8,""dc_period"":20,""param_group"":6}"
V4_G7_ETH_PG05,group7_per_pair_params,"G7 ETH/USDT:USDT ADX=28 ATR=0.6 DC=14",307,0.1661,510.012,51.00,0.23,1.26,15.96,29.6,6.83,1.20,"{""pair"":""ETH/USDT:USDT"",""adx"":28,""atr_mult"":0.6,""dc_period"":14,""param_group"":5}"
V4_G7_ADA_PG07,group7_per_pair_params,"G7 ADA/USDT:USDT ADX=26 ATR=0.6 DC=25",311,0.2678,832.914,83.29,0.29,1.32,7,28.3,10.34,1.80,"{""pair"":""ADA/USDT:USDT"",""adx"":26,""atr_mult"":0.6,""dc_period"":25,""param_group"":7}"
V4_G7_ADA_PG08,group7_per_pair_params,"G7 ADA/USDT:USDT ADX=30 ATR=0.6 DC=25",256,0.252,645.241,64.52,0.24,1.32,4,28.1,8.42,1.65,"{""pair"":""ADA/USDT:USDT"",""adx"":30,""atr_mult"":0.6,""dc_period"":25,""param_group"":8}"
V4_G7_ETH_PG06,group7_per_pair_params,"G7 ETH/USDT:USDT ADX=28 ATR=0.8 DC=20",256,0.1356,347.21,34.72,0.16,1.22,17.14,28.9,4.89,0.87,"{""pair"":""ETH/USDT:USDT"",""adx"":28,""atr_mult"":0.8,""dc_period"":20,""param_group"":6}"
V4_G7_ETH_PG07,group7_per_pair_params,"G7 ETH/USDT:USDT ADX=26 ATR=0.6 DC=25",328,0.2063,676.649,67.66,0.28,1.31,12.97,30.2,8.64,1.51,"{""pair"":""ETH/USDT:USDT"",""adx"":26,""atr_mult"":0.6,""dc_period"":25,""param_group"":7}"
V4_G8_P001,group8_stair_grid,"G8 stair 16b/-0.05 36b/-0.03",1130,0.7902,8928.947,892.89,1.06,1.39,4,29.5,44.48,3.81,"{""bars1"":16,""loss1"":-0.05,""bars2"":36,""loss2"":-0.03}"
V4_G7_ETH_PG08,group7_per_pair_params,"G7 ETH/USDT:USDT ADX=30 ATR=0.6 DC=25",259,0.2251,582.855,58.29,0.24,1.33,17.19,31.3,7.64,1.31,"{""pair"":""ETH/USDT:USDT"",""adx"":30,""atr_mult"":0.6,""dc_period"":25,""param_group"":8}"
V4_G7_SOL_PG01,group7_per_pair_params,"G7 SOL/USDT:USDT ADX=26 ATR=0.5 DC=20",357,0.307,1096.132,109.61,0.35,1.31,13.31,28.0,14.31,2.21,"{""pair"":""SOL/USDT:USDT"",""adx"":26,""atr_mult"":0.5,""dc_period"":20,""param_group"":1}"
V4_G8_P002,group8_stair_grid,"G8 stair 16b/-0.05 40b/-0.04",1127,0.8231,9276.805,927.68,1.05,1.39,2,30.0,45.28,3.75,"{""bars1"":16,""loss1"":-0.05,""bars2"":40,""loss2"":-0.04}"
V4_G7_SOL_PG02,group7_per_pair_params,"G7 SOL/USDT:USDT ADX=28 ATR=0.6 DC=20",275,0.6593,1812.962,181.30,0.44,1.57,12.82,31.6,20.55,2.77,"{""pair"":""SOL/USDT:USDT"",""adx"":28,""atr_mult"":0.6,""dc_period"":20,""param_group"":2}"
V4_G7_SOL_PG03,group7_per_pair_params,"G7 SOL/USDT:USDT ADX=30 ATR=0.7 DC=20",221,0.6514,1439.711,143.97,0.36,1.58,13.37,32.6,17.49,2.40,"{""pair"":""SOL/USDT:USDT"",""adx"":30,""atr_mult"":0.7,""dc_period"":20,""param_group"":3}"
V4_G8_P003,group8_stair_grid,"G8 stair 16b/-0.05 44b/-0.05",1127,0.8137,9170.277,917.03,1.03,1.38,6,30.1,45.04,3.72,"{""bars1"":16,""loss1"":-0.05,""bars2"":44,""loss2"":-0.05}"
V4_G7_SOL_PG04,group7_per_pair_params,"G7 SOL/USDT:USDT ADX=28 ATR=0.5 DC=14",319,0.3922,1251.157,125.12,0.37,1.37,11.95,29.2,15.79,2.45,"{""pair"":""SOL/USDT:USDT"",""adx"":28,""atr_mult"":0.5,""dc_period"":14,""param_group"":4}"
V4_G7_SOL_PG05,group7_per_pair_params,"G7 SOL/USDT:USDT ADX=28 ATR=0.6 DC=14",281,0.6298,1769.719,176.97,0.44,1.54,12.82,31.3,20.21,2.70,"{""pair"":""SOL/USDT:USDT"",""adx"":28,""atr_mult"":0.6,""dc_period"":14,""param_group"":5}"
V4_G8_P004,group8_stair_grid,"G8 stair 16b/-0.06 36b/-0.03",1123,0.8772,9851.081,985.11,1.10,1.42,4,30.1,46.55,3.77,"{""bars1"":16,""loss1"":-0.06,""bars2"":36,""loss2"":-0.03}"
V4_G7_SOL_PG06,group7_per_pair_params,"G7 SOL/USDT:USDT ADX=28 ATR=0.8 DC=20",220,0.3948,868.63,86.86,0.24,1.37,23.66,28.6,11.96,1.61,"{""pair"":""SOL/USDT:USDT"",""adx"":28,""atr_mult"":0.8,""dc_period"":20,""param_group"":6}"
V4_G7_SOL_PG07,group7_per_pair_params,"G7 SOL/USDT:USDT ADX=26 ATR=0.6 DC=25",313,0.5232,1637.509,163.75,0.43,1.47,13.88,30.0,19.15,2.69,"{""pair"":""SOL/USDT:USDT"",""adx"":26,""atr_mult"":0.6,""dc_period"":25,""param_group"":7}"
V4_G8_P005,group8_stair_grid,"G8 stair 16b/-0.06 40b/-0.04",1118,1.1407,12752.727,1275.27,1.17,1.46,2,31.3,52.22,3.84,"{""bars1"":16,""loss1"":-0.06,""bars2"":40,""loss2"":-0.04}"
V4_G7_SOL_PG08,group7_per_pair_params,"G7 SOL/USDT:USDT ADX=30 ATR=0.6 DC=25",251,0.6897,1731.061,173.11,0.44,1.63,10.55,32.3,19.91,2.95,"{""pair"":""SOL/USDT:USDT"",""adx"":30,""atr_mult"":0.6,""dc_period"":25,""param_group"":8}"
V4_G7_ADA_PG01,group7_per_pair_params,"G7 ADA/USDT:USDT ADX=26 ATR=0.5 DC=20",334,0.296,988.539,98.85,0.33,1.34,15.43,28.4,11.81,1.88,"{""pair"":""ADA/USDT:USDT"",""adx"":26,""atr_mult"":0.5,""dc_period"":20,""param_group"":1}"
V4_G8_P006,group8_stair_grid,"G8 stair 16b/-0.06 48b/-0.05",1118,1.1333,12670.791,1267.08,1.13,1.44,5,31.5,52.08,3.76,"{""bars1"":16,""loss1"":-0.06,""bars2"":48,""loss2"":-0.05}"
V4_G7_ADA_PG02,group7_per_pair_params,"G7 ADA/USDT:USDT ADX=28 ATR=0.6 DC=20",277,0.3636,1007.051,100.71,0.34,1.44,10.77,29.6,11.98,2.09,"{""pair"":""ADA/USDT:USDT"",""adx"":28,""atr_mult"":0.6,""dc_period"":20,""param_group"":2}"
V4_G7_ADA_PG03,group7_per_pair_params,"G7 ADA/USDT:USDT ADX=30 ATR=0.7 DC=20",234,0.2871,671.765,67.18,0.24,1.36,10.75,28.2,8.71,1.65,"{""pair"":""ADA/USDT:USDT"",""adx"":30,""atr_mult"":0.7,""dc_period"":20,""param_group"":3}"
