strategy,group,name,window,phase,timerange,trades,tot_profit_pct,sharpe,profit_factor,max_drawdown_pct,cagr,sortino
V4_G6_P004,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.3",W3,train,20220101-20250101,483,167.91,1.07,1.42,16.91,38.85,5.32
V4_G6_P004,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.3",W3,train,20220101-20250101,483,167.91,1.07,1.42,1,38.85,5.32
V4_G6_P004,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.3",W3,test,20250101-20260401,177,53.62,1.21,1.53,13.25,41.12,5.10
V4_G6_P004,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.3",W3,test,20250101-20260401,177,53.62,1.21,1.53,5,41.12,5.10
V4_G6_P005,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=35 th=0.5",W1,train,20200101-20230101,562,248.02,1.04,1.33,11.94,51.77,4.86
V4_G6_P005,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=35 th=0.5",W1,train,20200101-20230101,562,248.02,1.04,1.33,4,51.77,4.86
V4_G6_P005,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=35 th=0.5",W1,test,20230101-20240101,201,99.91,1.69,1.57,16.08,99.91,10.15
V4_G6_P005,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=35 th=0.5",W1,test,20230101-20240101,201,99.91,1.69,1.57,8,99.91,10.15
V4_G6_P005,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=35 th=0.5",W2,train,20210101-20240101,571,353.40,1.26,1.45,16.02,65.51,5.97
V4_G6_P005,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=35 th=0.5",W2,train,20210101-20240101,571,353.40,1.26,1.45,2,65.51,5.97
V4_G6_P005,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=35 th=0.5",W2,test,20240101-20250101,163,40.98,1.38,1.52,9.41,40.85,6.90
V4_G6_P005,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=35 th=0.5",W2,test,20240101-20250101,163,40.98,1.38,1.52,1,40.85,6.90
V4_G6_P005,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=35 th=0.5",W3,train,20220101-20250101,477,206.43,1.18,1.48,16.00,45.20,5.77
V4_G6_P005,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=35 th=0.5",W3,train,20220101-20250101,477,206.43,1.18,1.48,0,45.20,5.77
V4_G6_P005,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=35 th=0.5",W3,test,20250101-20260401,177,51.98,1.19,1.51,13.15,39.90,4.95
V4_G6_P005,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=35 th=0.5",W3,test,20250101-20260401,177,51.98,1.19,1.51,5,39.90,4.95
V4_G6_P006,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.5",W1,train,20200101-20230101,568,229.31,0.97,1.30,14.30,48.99,4.52
V4_G6_P006,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.5",W1,train,20200101-20230101,568,229.31,0.97,1.30,0,48.99,4.52
V4_G6_P006,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.5",W1,test,20230101-20240101,205,91.06,1.59,1.52,7,91.06,9.56
V4_G6_P006,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.5",W1,test,20230101-20240101,205,91.06,1.59,1.52,16.87,91.06,9.56
V4_G6_P006,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.5",W2,train,20210101-20240101,580,310.27,1.18,1.40,4,60.09,5.76
V4_G6_P006,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.5",W2,train,20210101-20240101,580,310.27,1.18,1.40,16.84,60.09,5.76
V4_G6_P006,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.5",W2,test,20240101-20250101,163,40.98,1.38,1.52,1,40.85,6.90
V4_G6_P006,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.5",W2,test,20240101-20250101,163,40.98,1.38,1.52,9.41,40.85,6.90
V4_G6_P006,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.5",W3,train,20220101-20250101,485,181.52,1.12,1.44,4,41.16,5.61
V4_G6_P006,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.5",W3,train,20220101-20250101,485,181.52,1.12,1.44,16.84,41.16,5.61
V4_G6_P006,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.5",W3,test,20250101-20260401,179,50.76,1.17,1.49,9,39.00,4.91
V4_G6_P006,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.5",W3,test,20250101-20260401,179,50.76,1.17,1.49,13.19,39.00,4.91
V4_G6_P007,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=25 th=0.7",W1,train,20200101-20230101,573,247.89,1.03,1.32,5,51.75,4.78
V4_G6_P007,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=25 th=0.7",W1,test,20230101-20240101,207,88.52,1.56,1.50,17.03,88.52,9.39
V4_G6_P007,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=25 th=0.7",W1,test,20230101-20240101,207,88.52,1.56,1.50,3,88.52,9.39
V4_G6_P007,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=25 th=0.7",W2,train,20210101-20240101,582,315.00,1.18,1.40,17.09,60.70,5.70
V4_G6_P007,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=25 th=0.7",W2,test,20240101-20250101,163,40.98,1.38,1.52,9.41,40.85,6.90
V4_G6_P007,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=25 th=0.7",W2,test,20240101-20250101,163,40.98,1.38,1.52,1,40.85,6.90
V4_G6_P007,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=25 th=0.7",W3,train,20220101-20250101,486,184.01,1.12,1.44,17.14,41.57,5.58
V4_G6_P007,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=25 th=0.7",W3,test,20250101-20260401,179,50.99,1.17,1.49,2,39.17,4.88
V4_G6_P007,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=25 th=0.7",W3,test,20250101-20260401,179,50.99,1.17,1.49,12.52,39.17,4.88
V4_G6_P008,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=40 th=0.3",W1,train,20200101-20230101,560,242.82,1.02,1.32,11.95,51.01,4.75
V4_G6_P008,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=40 th=0.3",W1,train,20200101-20230101,560,242.82,1.02,1.32,5,51.01,4.75
V4_G6_P008,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=40 th=0.3",W1,test,20230101-20240101,201,99.77,1.68,1.57,9,99.77,10.07
V4_G6_P008,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=40 th=0.3",W1,test,20230101-20240101,201,99.77,1.68,1.57,14.99,99.77,10.07
V4_G6_P008,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=40 th=0.3",W2,train,20210101-20240101,570,339.24,1.24,1.44,1,63.77,5.89
V4_G6_P008,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=40 th=0.3",W2,train,20210101-20240101,570,339.24,1.24,1.44,15.11,63.77,5.89
V4_G6_P008,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=40 th=0.3",W2,test,20240101-20250101,162,39.08,1.32,1.50,9.41,38.96,6.60
V4_G6_P008,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=40 th=0.3",W2,test,20240101-20250101,162,39.08,1.32,1.50,1,38.96,6.60
V4_G6_P008,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=40 th=0.3",W3,train,20220101-20250101,476,191.55,1.13,1.46,0,42.81,5.53
V4_G6_P008,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=40 th=0.3",W3,train,20220101-20250101,476,191.55,1.13,1.46,15.10,42.81,5.53
V4_G6_P008,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=40 th=0.3",W3,test,20250101-20260401,175,54.31,1.23,1.54,12.70,41.62,5.12
V4_G6_P008,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=40 th=0.3",W3,test,20250101-20260401,175,54.31,1.23,1.54,0,41.62,5.12
V4_G6_P009,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=25 th=0.3",W1,train,20200101-20230101,567,229.36,0.99,1.31,12.84,49.00,4.64
V4_G6_P009,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=25 th=0.3",W1,train,20200101-20230101,567,229.36,0.99,1.31,4,49.00,4.64
V4_G6_P009,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=25 th=0.3",W1,test,20230101-20240101,206,88.93,1.56,1.50,3,88.93,9.48
V4_G6_P009,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=25 th=0.3",W1,test,20230101-20240101,206,88.93,1.56,1.50,17.03,88.93,9.48
V4_G6_P009,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=25 th=0.3",W2,train,20210101-20240101,579,305.97,1.17,1.40,5,59.53,5.69
V4_G6_P009,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=25 th=0.3",W2,test,20240101-20250101,162,37.52,1.29,1.48,9.41,37.40,6.35
V4_G6_P009,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=25 th=0.3",W2,test,20240101-20250101,162,37.52,1.29,1.48,1,37.40,6.35
V4_G6_P009,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=25 th=0.3",W3,train,20220101-20250101,484,177.79,1.08,1.43,2,40.53,5.44
V4_G6_P009,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=25 th=0.3",W3,train,20220101-20250101,484,177.79,1.08,1.43,17.12,40.53,5.44
V4_G6_P009,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=25 th=0.3",W3,test,20250101-20260401,180,51.50,1.19,1.50,5,39.55,5.03
V4_G6_P009,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=25 th=0.3",W3,test,20250101-20260401,180,51.50,1.19,1.50,12.45,39.55,5.03
V4_G6_P007,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=25 th=0.7",W1,train,20200101-20230101,573,247.89,1.03,1.32,12.85,51.75,4.78
V4_G6_P007,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=25 th=0.7",W2,train,20210101-20240101,582,315.00,1.18,1.40,9,60.70,5.70
V4_G6_P010,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=40 th=0.7",W1,train,20200101-20230101,569,236.19,1.00,1.31,12.48,50.03,4.74
V4_G6_P007,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=25 th=0.7",W3,train,20220101-20250101,486,184.01,1.12,1.44,4,41.57,5.58
V4_G6_P010,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=40 th=0.7",W1,test,20230101-20240101,206,98.25,1.66,1.54,14.02,98.25,10.02
V4_G6_P010,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=40 th=0.7",W1,train,20200101-20230101,569,236.19,1.00,1.31,8,50.03,4.74
V4_G6_P010,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=40 th=0.7",W2,train,20210101-20240101,580,328.36,1.22,1.42,13.94,62.41,5.81
V4_G6_P010,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=40 th=0.7",W1,test,20230101-20240101,206,98.25,1.66,1.54,2,98.25,10.02
V4_G6_P010,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=40 th=0.7",W2,test,20240101-20250101,163,41.64,1.40,1.53,9.41,41.51,6.99
V4_G6_P010,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=40 th=0.7",W2,train,20210101-20240101,580,328.36,1.22,1.42,4,62.41,5.81
V4_G6_P010,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=40 th=0.7",W2,test,20240101-20250101,163,41.64,1.40,1.53,1,41.51,6.99
V4_G6_P010,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=40 th=0.7",W3,train,20220101-20250101,483,201.68,1.16,1.47,13.97,44.45,5.76
V4_G6_P010,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=40 th=0.7",W3,test,20250101-20260401,181,55.84,1.27,1.54,12.05,42.74,5.28
V4_G6_P010,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=40 th=0.7",W3,train,20220101-20250101,483,201.68,1.16,1.47,7,44.45,5.76
V4_G6_P011,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=40 th=0.3",W1,train,20200101-20230101,560,233.08,0.99,1.31,11.95,49.56,4.74
V4_G6_P010,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=40 th=0.7",W3,test,20250101-20260401,181,55.84,1.27,1.54,5,42.74,5.28
V4_G6_P011,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=40 th=0.3",W1,test,20230101-20240101,203,96.29,1.64,1.54,14.99,96.29,9.86
V4_G6_P011,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=40 th=0.3",W1,train,20200101-20230101,560,233.08,0.99,1.31,5,49.56,4.74
V4_G6_P011,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=40 th=0.3",W2,train,20210101-20240101,572,316.58,1.20,1.42,15.10,60.90,5.79
V4_G6_P011,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=40 th=0.3",W1,test,20230101-20240101,203,96.29,1.64,1.54,9,96.29,9.86
V4_G6_P011,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=40 th=0.3",W2,test,20240101-20250101,161,39.88,1.34,1.52,9.41,39.75,6.67
V4_G6_P011,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=40 th=0.3",W2,train,20210101-20240101,572,316.58,1.20,1.42,0,60.90,5.79
V4_G6_P011,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=40 th=0.3",W3,train,20220101-20250101,477,195.61,1.13,1.46,15.02,43.47,5.61
V4_G6_P011,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=40 th=0.3",W2,test,20240101-20250101,161,39.88,1.34,1.52,1,39.75,6.67
V4_G6_P011,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=40 th=0.3",W3,test,20250101-20260401,177,54.49,1.24,1.54,11.95,41.75,5.26
V4_G6_P011,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=40 th=0.3",W3,train,20220101-20250101,477,195.61,1.13,1.46,2,43.47,5.61
V4_G6_P012,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=30 th=0.5",W1,train,20200101-20230101,566,235.25,1.00,1.31,13.78,49.89,4.64
V4_G6_P011,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=40 th=0.3",W3,test,20250101-20260401,177,54.49,1.24,1.54,5,41.75,5.26
V4_G6_P012,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=30 th=0.5",W1,test,20230101-20240101,204,92.25,1.61,1.53,16.87,92.25,9.64
V4_G6_P012,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=30 th=0.5",W1,train,20200101-20230101,566,235.25,1.00,1.31,8,49.89,4.64
V4_G6_P012,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=30 th=0.5",W2,train,20210101-20240101,577,321.98,1.20,1.41,16.90,61.60,5.79
V4_G6_P012,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=30 th=0.5",W1,test,20230101-20240101,204,92.25,1.61,1.53,7,92.25,9.64
V4_G6_P012,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=30 th=0.5",W2,test,20240101-20250101,163,40.98,1.38,1.52,9.41,40.85,6.90
V4_G6_P012,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=30 th=0.5",W2,train,20210101-20240101,577,321.98,1.20,1.41,0,61.60,5.79
V4_G6_P012,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=30 th=0.5",W3,train,20220101-20250101,483,185.09,1.12,1.45,16.90,41.75,5.61
V4_G6_P012,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=30 th=0.5",W2,test,20240101-20250101,163,40.98,1.38,1.52,1,40.85,6.90
V4_G6_P012,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=30 th=0.5",W3,test,20250101-20260401,177,51.98,1.19,1.51,13.15,39.90,4.95
V4_G6_P012,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=30 th=0.5",W3,train,20220101-20250101,483,185.09,1.12,1.45,0,41.75,5.61
V4_G6_P009,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=25 th=0.3",W2,train,20210101-20240101,579,305.97,1.17,1.40,17.05,59.53,5.69
V4_G6_P012,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=30 th=0.5",W3,test,20250101-20260401,177,51.98,1.19,1.51,5,39.90,4.95
V4_G6_P013,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=30 th=0.5",W1,train,20200101-20230101,573,218.50,0.93,1.29,14.29,47.34,4.41
V4_G6_P013,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=30 th=0.5",W1,train,20200101-20230101,573,218.50,0.93,1.29,9,47.34,4.41
V4_G6_P013,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=30 th=0.5",W1,test,20230101-20240101,207,94.93,1.63,1.52,13.94,94.93,9.77
V4_G6_P013,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=30 th=0.5",W1,test,20230101-20240101,207,94.93,1.63,1.52,4,94.93,9.77
V4_G6_P013,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=30 th=0.5",W2,train,20210101-20240101,584,295.87,1.17,1.39,14.00,58.19,5.73
V4_G6_P013,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=30 th=0.5",W2,train,20210101-20240101,584,295.87,1.17,1.39,0,58.19,5.73
V4_G6_P013,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=30 th=0.5",W2,test,20240101-20250101,163,41.64,1.40,1.53,9.41,41.51,6.99
V4_G6_P013,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=30 th=0.5",W2,test,20240101-20250101,163,41.64,1.40,1.53,1,41.51,6.99
V4_G6_P013,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=30 th=0.5",W3,train,20220101-20250101,487,186.58,1.13,1.44,13.98,42.00,5.65
V4_G6_P013,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=30 th=0.5",W3,train,20220101-20250101,487,186.58,1.13,1.44,8,42.00,5.65
V4_G6_P013,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=30 th=0.5",W3,test,20250101-20260401,180,50.50,1.16,1.49,12.45,38.81,4.89
V4_G6_P013,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=30 th=0.5",W3,test,20250101-20260401,180,50.50,1.16,1.49,5,38.81,4.89
V4_G6_P014,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=40 th=0.3",W1,train,20200101-20230101,561,239.31,1.00,1.32,12.48,50.49,4.67
V4_G6_P014,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=40 th=0.3",W1,train,20200101-20230101,561,239.31,1.00,1.32,8,50.49,4.67
V4_G6_P014,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=40 th=0.3",W1,test,20230101-20240101,201,99.77,1.68,1.57,14.99,99.77,10.07
V4_G6_P014,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=40 th=0.3",W1,test,20230101-20240101,201,99.77,1.68,1.57,9,99.77,10.07
V4_G6_P014,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=40 th=0.3",W2,train,20210101-20240101,571,334.31,1.23,1.43,15.10,63.15,5.89
V4_G6_P014,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=40 th=0.3",W2,train,20210101-20240101,571,334.31,1.23,1.43,0,63.15,5.89
V4_G6_P014,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=40 th=0.3",W2,test,20240101-20250101,162,39.08,1.32,1.50,9.41,38.96,6.60
V4_G6_P014,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=40 th=0.3",W2,test,20240101-20250101,162,39.08,1.32,1.50,1,38.96,6.60
V4_G6_P014,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=40 th=0.3",W3,train,20220101-20250101,477,188.22,1.12,1.46,15.02,42.27,5.51
V4_G6_P014,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=40 th=0.3",W3,train,20220101-20250101,477,188.22,1.12,1.46,2,42.27,5.51
V4_G6_P014,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=40 th=0.3",W3,test,20250101-20260401,176,54.59,1.23,1.54,12.70,41.83,5.16
V4_G6_P014,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=40 th=0.3",W3,test,20250101-20260401,176,54.59,1.23,1.54,0,41.83,5.16
V4_G6_P015,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=35 th=0.5",W1,train,20200101-20230101,567,235.83,0.99,1.31,11.94,49.97,4.69
V4_G6_P015,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=35 th=0.5",W1,train,20200101-20230101,567,235.83,0.99,1.31,4,49.97,4.69
V4_G6_P015,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=35 th=0.5",W1,test,20230101-20240101,205,91.04,1.58,1.51,16.91,91.04,9.53
V4_G6_P015,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=35 th=0.5",W1,test,20230101-20240101,205,91.04,1.58,1.51,1,91.04,9.53
V4_G6_P015,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=35 th=0.5",W2,train,20210101-20240101,578,303.48,1.17,1.40,16.90,59.20,5.69
V4_G6_P015,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=35 th=0.5",W2,train,20210101-20240101,578,303.48,1.17,1.40,0,59.20,5.69
V4_G6_P015,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=35 th=0.5",W2,test,20240101-20250101,163,40.98,1.38,1.52,9.41,40.85,6.90
V4_G6_P015,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=35 th=0.5",W2,test,20240101-20250101,163,40.98,1.38,1.52,1,40.85,6.90
V4_G6_P015,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=35 th=0.5",W3,train,20220101-20250101,482,188.31,1.12,1.45,16.85,42.28,5.63
V4_G6_P015,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=35 th=0.5",W3,train,20220101-20250101,482,188.31,1.12,1.45,5,42.28,5.63
V4_G6_P015,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=35 th=0.5",W3,test,20250101-20260401,178,51.60,1.18,1.50,12.52,39.62,4.92
V4_G6_P015,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=35 th=0.5",W3,test,20250101-20260401,178,51.60,1.18,1.50,2,39.62,4.92
V4_G6_P016,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.5",W1,train,20200101-20230101,568,229.31,0.97,1.30,14.30,48.99,4.52
V4_G6_P016,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.5",W1,train,20200101-20230101,568,229.31,0.97,1.30,0,48.99,4.52
V4_G6_P016,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.5",W1,test,20230101-20240101,205,91.06,1.59,1.52,7,91.06,9.56
V4_G6_P016,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.5",W1,test,20230101-20240101,205,91.06,1.59,1.52,16.87,91.06,9.56
V4_G6_P016,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.5",W2,train,20210101-20240101,580,310.27,1.18,1.40,16.84,60.09,5.76
V4_G6_P016,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.5",W2,train,20210101-20240101,580,310.27,1.18,1.40,4,60.09,5.76
V4_G6_P016,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.5",W2,test,20240101-20250101,163,40.98,1.38,1.52,9.41,40.85,6.90
V4_G6_P016,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.5",W2,test,20240101-20250101,163,40.98,1.38,1.52,1,40.85,6.90
V4_G6_P016,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.5",W3,train,20220101-20250101,485,181.52,1.12,1.44,4,41.16,5.61
V4_G6_P016,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.5",W3,train,20220101-20250101,485,181.52,1.12,1.44,16.84,41.16,5.61
V4_G6_P016,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.5",W3,test,20250101-20260401,179,50.76,1.17,1.49,13.19,39.00,4.91
V4_G6_P016,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.5",W3,test,20250101-20260401,179,50.76,1.17,1.49,9,39.00,4.91
V4_G6_P017,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=40 th=0.7",W1,train,20200101-20230101,570,256.75,1.06,1.33,0,53.04,4.96
V4_G6_P017,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=40 th=0.7",W1,train,20200101-20230101,570,256.75,1.06,1.33,11.00,53.04,4.96
V4_G6_P017,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=40 th=0.7",W1,test,20230101-20240101,207,87.81,1.54,1.49,16.02,87.81,9.23
V4_G6_P017,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=40 th=0.7",W1,test,20230101-20240101,207,87.81,1.54,1.49,2,87.81,9.23
V4_G6_P017,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=40 th=0.7",W2,train,20210101-20240101,580,319.94,1.19,1.41,8,61.34,5.63
V4_G6_P017,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=40 th=0.7",W2,train,20210101-20240101,580,319.94,1.19,1.41,15.98,61.34,5.63
V4_G6_P017,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=40 th=0.7",W2,test,20240101-20250101,163,40.98,1.38,1.52,9.41,40.85,6.90
V4_G6_P017,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=40 th=0.7",W2,test,20240101-20250101,163,40.98,1.38,1.52,1,40.85,6.90
V4_G6_P017,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=40 th=0.7",W3,train,20220101-20250101,484,190.26,1.13,1.45,16.03,42.60,5.62
V4_G6_P017,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=40 th=0.7",W3,train,20220101-20250101,484,190.26,1.13,1.45,3,42.60,5.62
V4_G6_P017,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=40 th=0.7",W3,test,20250101-20260401,177,52.54,1.20,1.51,6,40.32,4.98
V4_G6_P017,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=40 th=0.7",W3,test,20250101-20260401,177,52.54,1.20,1.51,11.96,40.32,4.98
V4_G6_P019,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=35 th=0.3",W1,train,20200101-20230101,561,233.05,0.99,1.31,11.94,49.56,4.73
V4_G6_P019,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=35 th=0.3",W1,train,20200101-20230101,561,233.05,0.99,1.31,4,49.56,4.73
V4_G6_P019,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=35 th=0.3",W1,test,20230101-20240101,203,96.81,1.65,1.55,8,96.81,9.98
V4_G6_P019,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=35 th=0.3",W1,test,20230101-20240101,203,96.81,1.65,1.55,16.08,96.81,9.98
